id,name,area,employer,salary_from,salary_to,salary_currency,published_at,experience,employment,schedule,key_skills,specialization,professional_roles
125668246,Руководитель проектов,Алматы,SOFTINTERMOB HK,800,1500,USD,2025-09-23,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125443514,Senior Project Manager,Алматы,BTS Digital,,,,2025-09-17,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125120941,Администратор проектов,Алматы,GENERAL IMPORT,300000,800000,KZT,2025-10-06,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125971900,Начальник Отдела партнёрских решений,Алматы,"Beeline, ТМ",,,,2025-09-30,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
126019426,Координатор разработки / Development Coordinator,Алматы,SOFTINTERMOB HK,800,1000,USD,2025-10-01,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,Руководитель проектов
125726568,Project / SMM-маркетолог в рекламное агентство,Алматы,ДИСКУРС,450000,450000,KZT,2025-09-24,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125453919,Project manager/Delivery manager IT,Алматы,red_mad_robot,,,,2025-09-17,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
123751524,Менеджер проекта (полный цикл),Алматы,Эксперт ремонта,1000,2000,USD,2025-09-24,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125464947,Продавец-консультант,Алматы,PROSvet Group (ПРОСвет Груп),300000,,KZT,2025-09-18,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
126270655,Менеджер проектов Junior (Светотехника),Алматы,Аледо,300000,400000,RUR,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125908532,Project Manager,Алматы,"Beeline, ТМ",,,,2025-09-29,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
126091891,Менеджер по проектам,Алматы,ТОРГОВЫЙ ДОМ КАЗГЕОСИНТЕТИКА,450000,,KZT,2025-10-03,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125838459,D2C Project Manager,Алматы,Samsung Electronics Central Eurasia LLP.,,,,2025-09-26,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
124525579,Менеджер по сопровождению,Алматы,Ibsotech,,,,2025-09-25,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,Руководитель проектов
125961608,Project Manager,Алматы,Andersen,,,,2025-09-30,От 3 до 6 лет,Полная занятость,Удаленная работа,,,Руководитель проектов
125155820,Менеджер проектов по Аутсорсингу персонала,Алматы,Евразия Консалтинг,700000,,KZT,2025-10-07,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,Руководитель проектов
125252638,Менеджер проекта,Алматы,Меезенбург Казахстан,400000,,KZT,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125289694,"Менеджер по продажам (B2G/B2B, IT-интеграционные решения)",Алматы,i7 Technologies,300000,,KZT,2025-09-12,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,Руководитель проектов
124581293,Руководитель проекта,Алматы,Инжан,700000,900000,KZT,2025-09-19,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125080556,Project Manager (AI and Azure DevOps),Алматы,COMTEK Inc.,6500,7500,USD,2025-10-06,Более 6 лет,Полная занятость,Удаленная работа,,,Руководитель проектов
125104172,Директор Департамента управления внешними активами,Алматы,Казахтелеком,,,,2025-09-09,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125674498,Менеджер по работе с клиентами,Алматы,1С:Франчайзи FAVOR-IT,400000,700000,KZT,2025-09-23,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125413824,Менеджер по проектам,Алматы,Ареал-Транс,,,,2025-10-08,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125602983,Руководитель отдела продаж по продажам электрооборудования,Алматы,ERNES INDUSTRIAL POWER SISTEMS,,450000,KZT,2025-09-22,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125518160,Помощник руководителя проекта (строительство),Алматы,AlmatyEngineering,350000,,KZT,2025-10-06,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125642462,Менеджер по проектным продажам,Алматы,SERVICE PRINT,400000,1000000,KZT,2025-10-08,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
124474540,Администратор проектов/ Проектный координатор,Алматы,Неткрэкер Текнолоджи Казахстан,,,,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125518214,Project Manager,Алматы,Eiger,,,,2025-09-19,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
126115898,Maintenance Manager,Алматы,"Международный Аэропорт Алматы, АО",,,,2025-10-03,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125455347,Супервизор проектов,Алматы,BP Contact,350000,,KZT,2025-09-17,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125949392,Менеджер проектов (по цифровому банкингу ИТ),Алматы,Коммерческий Банк БиЭнКей,,,,2025-09-30,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125902831,Менеджер проекта (строительство и монтаж энергетических объектов),Алматы,Каз Энерго Пауэр,500000,600000,KZT,2025-09-29,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125341317,Менеджер по проектам,Алматы,SUCCESS INITIATIVE GROUP(SIG),,,,2025-09-15,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125370776,Project manager,Алматы,Казахтелеком,,,,2025-09-16,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125581148,Project manager/Менеджер проектов,Алматы,Telecontact,450000,578000,KZT,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
126067399,Проектный менеджер,Алматы,XFinity Solutions,250000,,KZT,2025-10-02,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125253154,Scrum-мастер,Алматы,Alatau City Bank,,,,2025-09-12,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125938578,Менеджер проектов по работе с электротехническим оборудованием (Менеджер продаж),Алматы,Световые Технологии Казахстан,500000,,KZT,2025-09-30,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
124624250,Scrum-мастер,Алматы,KMF Банк,,,,2025-10-03,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125182165,Менеджер по управлению проектами,Алматы,АСПМК-519,500000,600000,KZT,2025-10-08,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125152753,Проектный менеджер информационных систем (АПК «Open Almaty»),Алматы,"Центр развития города Алматы, АО",,,,2025-09-10,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
124432067,Менеджер по проектам,Алматы,"ФудМастер, ТМ",,,,2025-09-24,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125531564,Заместитель проектного менеджера,Алматы,Megapolis Residence,400000,450000,KZT,2025-10-02,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
126160976,Руководитель проектов 1С,Алматы,Первый БИТ,,,,2025-10-06,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,Руководитель проектов
125722657,Проектный менеджер,Алматы,Халык-Лизинг,,,,2025-10-06,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125403508,Руководитель проектов,Алматы,SAMRUK Trade,,400000,KZT,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
124830198,Специалист по развитию искусственного интеллекта,Алматы,Жилищный строительный сберегательный банк Отбасы банк,,,,2025-09-17,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125134059,IT Project Manager (Infrastructure),Алматы,Публичная Компания «Freedom Finance Global PLC»,,,,2025-09-10,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125535076,Project Manager,Алматы,Частная компания “Automated Communication Solutions Ltd.”,150000,400000,KZT,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125700610,Проектный менеджер в IT сфере,Алматы,КФК Medservice Plus,,,,2025-09-24,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125641216,Проектный менеджер с навыками системного администратора,Алматы,IT Support Group,350000,,KZT,2025-09-23,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
121538463,Проектный менеджер департамента развития и сопровождения каналов МСБ,Алматы,АО «Freedom Bank Kazakhstan»,,,,2025-09-09,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125607679,IT Project менеджер (PM-волшебник),Алматы,Smart Soft Solutions,500000,,KZT,2025-10-07,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125648608,Администратор проектов,Алматы,Корпорация управления бизнесом (КУБ),,,,2025-10-08,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125461254,Специалист по планированию запасов,Алматы,Magnum E-commerce Kazakhstan,250000,450000,KZT,2025-09-18,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125767352,Интерфейс-менеджер проектного офиса,Алматы,Научно-исследовательский институт Алматыгенплан,,,,2025-09-25,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125763609,Проектный менеджер на Единое хранилище данных,Алматы,Банк ЦентрКредит,,,,2025-09-25,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125134190,IT Project Manager (WEB),Алматы,Публичная Компания «Freedom Finance Global PLC»,,,,2025-09-10,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125729850,Менеджер по проектам автоматизации строительства сети,Алматы,Мобайл Телеком-Сервис (Объединенная Компания Tele2/Altel),,,,2025-09-24,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125512048,"Менеджер управления проектами (IT, разработка ПО)",Алматы,Цифровизация,450000,,KZT,2025-09-19,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125483560,Менеджер по инновационным продуктам (Департамент FlyArystan),Алматы,"AIR ASTANA, АО",,,,2025-09-18,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125032384,IT Infrastructure Technical Project Manager,Алматы,Неткрэкер Текнолоджи Казахстан,,,,2025-10-01,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125504502,Head of Project Manager (iGaming),Алматы,Частная компания “Automated Communication Solutions Ltd.”,800000,,KZT,2025-10-06,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125773330,Технический менеджер / Инженер аналитик по проектам,Алматы,НиКонстрой,,,,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125821073,Менеджер проектов,Алматы,SAM-Trade,,,,2025-10-08,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125699535,Менеджер (Presale) B2B продуктов,Алматы,Freedom Telecom Operations,,,,2025-09-24,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125447491,Supply Operations Lead,Алматы,Glovo Kazakhstan,,,,2025-10-05,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
122690650,"Data Governance Manager (Baku, Azerbaijan)",Алматы,KPMG,,,,2025-09-09,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125764097,Менеджер по работе с ключевыми застройщиками и проектировщиками,Алматы,АНТАЛ БИЗНЕС РЕШЕНИЯ (ТМ Antal Kazakhstan),,,,2025-09-25,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125398809,Руководитель IT-проектов по внедрению 1С,Алматы,Staff-UP Consulting Group,,,,2025-09-16,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125614045,Аналитик строительных проектов,Алматы,Корпорация управления бизнесом (КУБ),,,,2025-10-07,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125365379,Руководитель BTL проекта,Алматы,TVIN KAZAKHSTAN (ТВИН КАЗАХСТАН),,,,2025-10-07,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125848180,Руководитель службы по развитию IoT решений,Алматы,"Beeline, ТМ",,,,2025-09-26,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
120038531,Product owner,Алматы,«ФИНАНСОВЫЙ ХОЛДИНГ «РЕСПУБЛИКА»,,,,2025-09-15,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125804182,"Руководитель проекта/Менеджер по проектным продажам (пластиковые трубопроводы, крепежные системы)",Алматы,Группа Компаний Агпайп,300000,,RUR,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125129992,Инженер слаботочных систем/Технический менеджер проектов,Алматы,ProfService,,,,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
124517022,Head of Project Manager (in iGaming),Алматы,Частная компания “Automated Communication Solutions Ltd.”,800000,,KZT,2025-10-08,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125531917,Старший проектный менеджер по автоматизации SAP PM,Алматы,АК Алтыналмас,,,,2025-09-19,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125660920,Head of B2B сoperation project,Алматы,Частная компания “Automated Communication Solutions Ltd.”,,,,2025-10-05,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
126275913,Руководитель проектов,Астана,Telecon,1000000,,KZT,2025-10-07,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
126228566,Лидер проекта,Астана,Салават,,,,2025-10-07,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125071318,Project manager (founder bussines assistant),Астана,Hustle Media,,600000,KZT,2025-09-08,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
126104214,Руководитель образовательного проекта,Астана,APPAZOV (АППАЗОВ),,,,2025-10-03,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
126075736,Проектный менеджер,Астана,Recrutoman,550000,,KZT,2025-10-02,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
126072549,Project manager,Астана,IT Холдинг Kazdream,,,,2025-10-02,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125327411,Проектный менеджер (образовательные и медийные проекты),Астана,Paretto Media Group,350000,,KZT,2025-09-15,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125829241,Директор департамента гостиничного бизнеса,Астана,QazaqOil (PetroRetail),,,,2025-09-26,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
126010756,Руководитель проекта,Астана,Частное учреждение Samruk Business Academy,,,,2025-10-01,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125538958,Project Manager,Астана,Astana International Financial Centre Authority,,,,2025-09-19,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
126195522,Руководитель отдела технического и информационного обеспечения,Астана,РГП на ПХВ Республиканская ветеринарная лаборатория,452000,452000,KZT,2025-10-06,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125288640,Дизайнер интерьеров,Астана,RAL Group,600000,,KZT,2025-09-12,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125162293,Project Manager,Астана,Big Dream Lab,300000,550000,KZT,2025-09-10,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125759023,Бизнес-ассистент с функцией Project Manager,Астана,OPATRA LONDON (ОПАТРА ЛОНДОН),800000,,KZT,2025-10-07,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125460227,Product Manager,Астана,Апару,,,,2025-09-23,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,Руководитель проектов
125103450,Проектный менеджер,Астана,BInTech,,,,2025-09-09,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125946046,Руководитель отдела по стратегическим проектам,Астана,Integra Construction KZ,,,,2025-09-30,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125418389,"Менеджер проектов (Project Manager, PM)",Астана,BenchMark Consulting,250000,1500000,KZT,2025-10-08,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125739225,Менеджер по проекту,Астана,Iron Shell,400000,400000,KZT,2025-09-25,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125419990,Менеджер проектов со знанием иврита עברית,Астана,"Хавезон Юав, ПП",,,,2025-09-17,От 3 до 6 лет,Полная занятость,Удаленная работа,,,Руководитель проектов
125511694,Главный менеджер проекта,Астана,HEVEL KAZAKHSTAN (Хевел Казахстан),,,,2025-09-19,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125937594,Менеджер проектов,Астана,Жігер Инжиниринг,300000,900000,KZT,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125794301,Академический проектный менеджер,Астана,Outpere,,,,2025-09-25,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125971134,Менеджер проектов IT,Астана,Cuman,,,,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125991187,Менеджер IT-проектов,Астана,4TECH Group,400000,500000,KZT,2025-10-07,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125327891,Менеджер проекта,Астана,MN Partners,,,,2025-09-15,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125534268,Руководитель проектов,Астана,Codev,500000,700000,KZT,2025-09-19,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125418049,"Руководитель IT-проектов, менеджер IT-проектов внедрения CRM-систем и автоматизации бизнес-процессов",Астана,CRM Expert,500000,1000000,KZT,2025-09-17,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,Руководитель проектов
126263471,Проектный менеджер (слаботочные системы),Астана,Green Light Company,400000,,KZT,2025-10-07,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
126044630,Руководитель IT проекта,Астана,Elite Business Group,,,,2025-10-02,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125269495,Менеджер по продажам образовательного продукта (Проектный менеджер),Астана,Central Asian Educаtional Solutions,400000,,KZT,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125716934,Руководитель проектов,Астана,Национальный центр экспертизы и сертификации,500000,,KZT,2025-10-06,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125562651,Руководитель проекта ВВМ,Астана,BalaBusinessMen,300000,3000000,KZT,2025-09-20,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125886055,Менеджер международных проектов,Астана,НЛ Континент Юг,,,,2025-09-29,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,Руководитель проектов
125314238,Руководитель проектов (внедрение IT продуктов),Астана,TargetAI Limited,,,,2025-09-15,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
126099835,Scrum-мастер,Астана,Freedom Telecom Operations,,,,2025-10-03,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125507321,Координатор по языковым проектам ( декретное место),Астана,Общественный фонд «Казахстанское объединение немцев «Возрождение» («Wiedergeburt»),,593479,KZT,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125369289,Менеджер проекта,Астана,ЦРЦЭ,,,,2025-10-07,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
126044662,Проджект-лид (Lead Project Manager),Астана,Elite Business Group,,,,2025-10-02,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125369491,Менеджер по работе с клиентами/Руководитель проектов,Астана,EN TRADE (ЭН ТРЕЙД),,,,2025-09-30,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
124404006,Ведущий эксперт в экспертную организацию.,Астана,ОЛЖАПРОЕКТ,900000,1000000,KZT,2025-09-12,От 3 до 6 лет,Частичная занятость,Удаленная работа,,,Руководитель проектов
125268610,Проектный менеджер по развитию,Астана,ЧФ Mother's Home International Foundation,,,,2025-09-12,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125391120,Project manager (Работа с гос органами B2G),Астана,DauInvest,,,,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125439049,Руководитель e-commerce проектов,Астана,REMARK,,,,2025-09-17,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125439163,Инженер по конфигурации проектов,Астана,WSE,400000,500000,KZT,2025-09-17,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125763513,Менеджер проекта BI,Астана,KazInSys,,,,2025-09-25,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125942725,Менеджер проекта (направление Туризм),Астана,МерАс НС,,,,2025-09-30,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125287016,Менеджер по IT-проектам (GovTech),Астана,SR TECHNOLOGIES,,2500,USD,2025-09-12,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125496337,Project manager/Delivery manager IT,Астана,red_mad_robot,,,,2025-09-18,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125134671,Руководитель проектов с опытом в сфере видеонаблюдения,Астана,EVOTECH CONSTRUCTION,500000,1000000,KZT,2025-09-10,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
124251222,Координатор (менеджер) по молодежным проектам,Астана,Общественный фонд «Казахстанское объединение немцев «Возрождение» («Wiedergeburt»),,593479,KZT,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
123484222,Project Manager Middle,Астана,Itransition,,,,2025-09-29,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,Руководитель проектов
125520362,Менеджер по работе с проектными институтами,Астана,Таврида Электрик Астана,,,,2025-09-19,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
123703520,Руководитель проекта (HoReCa),Астана,Эраунд Групп AROUND,,,,2025-09-16,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
126167480,"Руководитель проекта/Менеджер по проектным продажам (пластиковые трубопроводы, крепежные системы)",Астана,Группа Компаний Агпайп,300000,,RUR,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125079507,Администратор проектов,Астана,АДС САПА,250000,350000,KZT,2025-09-09,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125277377,Проектный координатор/Психиатр,Астана,Prospekt Medical Сaspian,700000,,KZT,2025-09-12,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125365554,Руководитель проектного отдела,Астана,Green Light Company,700000,,KZT,2025-10-07,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125130623,Руководитель проекта по отсыпке зем.полотна,Астана,Baza Construction,,,,2025-09-10,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125429340,Менеджер проекта,Астана,БТ Сигнал,,,,2025-09-17,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
124572628,Project manager / Менеджер IT проектов,Астана,KazGeoPro (КазГеоПро),250000,,KZT,2025-09-24,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
122848848,Автор методических разработок Маркетплейса InfoLesson.kz,Астана,Технологии и образование,80000,1000000,KZT,2025-09-14,Нет опыта,Проектная работа,Удаленная работа,,,Руководитель проектов
125364434,BIM-координатор,Астана,RAS Group Project,,,,2025-09-16,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125616657,Руководитель выставочных проектов компании United Expo,Астана,United Expo (Юнайтед Експо),,,,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125699896,Менеджер по проектам (Архитектура и проектирование),Астана,SND Engineering,300000,700000,KZT,2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
123658824,Руководитель направления продаж (комплексные решения систем связи и безопасности),Астана,Арман,,,,2025-09-29,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
122690649,"Data Governance Manager (Baku, Azerbaijan)",Астана,KPMG,,,,2025-09-09,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
126108593,Менеджер проекта,Атырау,Карьертау,,,,2025-10-03,Более 6 лет,Полная занятость,Вахтовый метод,,,Руководитель проектов
125112915,Координатор по субподрядам со знанием английского языка,Атырау,Uniconstruction,,,,2025-09-09,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125149940,Contract Administrator,Атырау,RTG Group Kazakhstan/RTG Tilmash,200000,200000,KZT,2025-09-10,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125750077,Координатор по проектам,Атырау,Elevate Kazakhstan,200000,250000,KZT,2025-09-25,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125094835,Администратор проектов,Атырау,Транстелеком,478500,546650,KZT,2025-09-09,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125509324,"Руководитель подпроекта (пиролиз, полимеризация и ОЗХ)",Атырау,Bolashak Atyrau,,,,2025-09-19,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
126001862,Руководитель проекта,Караганда,Kaplan Group,700000,,KZT,2025-10-01,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
126118768,Проектный менеджер,Караганда,Center Professional Engineering,414000,,KZT,2025-10-03,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125760028,Руководитель проекта (проектной группы) ЖТЭЦ ТОО «Kazakhmys Energy (Казахмыс Энерджи),Караганда,Главная распределительная энергостанция Топар,,,,2025-09-25,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125868114,Руководитель проектов,Караганда,AMS-Kazakhstan ( AV GROUP),,,,2025-09-28,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125232558,Инженер по проектам (CAPEX),Караганда,Оркен,,,,2025-09-11,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125371676,Проектный менеджер,Караганда,Center Professional Engineering,331200,414000,KZT,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125730913,"Руководитель проектов (электрощитовое оборудование, автоматизация, модульные трансформаторные подста",Каскелен,Дипломат KZ,700000,1250000,KZT,2025-09-24,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125392407,Начальник отдела коммуникаций,Кокшетау,Гормолзавод,,,,2025-09-16,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125144131,Project Coordinator,Костанай,Universal Еnergy (Qazaqstan) (Юниверсал Энерджи (Казахстан)),,,,2025-10-07,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
126218621,Специалист по проектам,Павлодар,"ФудМастер, ТМ",,,,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
124283565,Руководитель проектов,Павлодар,Проманалит,,,,2025-09-19,От 3 до 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125321418,Прораб,Семей,ARMADA QURYLYS,400000,,KZT,2025-09-15,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
126012244,Менеджер проектов в строительную компанию,Талдыкорган,ПСК NS - Group,200000,200000,KZT,2025-10-01,От 1 года до 3 лет,Полная занятость,Полный день,,,Руководитель проектов
125821391,Руководитель по энергетическим проектам,Темиртау,Qarmet,,,,2025-10-08,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
125326637,Руководитель направления планирования,Темиртау,Qarmet,,,,2025-10-06,Более 6 лет,Полная занятость,Полный день,,,Руководитель проектов
