id,name,area,employer,published_at,experience,employment,schedule,professional_roles,salary_avg,ym
125515041,"Инженер программист систем АСКУЭ, АСУ ТП, КИП и А",Алматы,Infocart,2025-09-19,Более 6 лет,Полная занятость,Полный день,"Программист, разработчик",500000.0,2025-09-01
125626616,IOS-разработчик,Алматы,Outstaff,2025-09-22,От 1 года до 3 лет,Полная занятость,Удаленная работа,"Программист, разработчик",1131372.0,2025-09-01
126231582,Старший эксперт по разработке ПО (Dealer Pro),Алматы,Мобайл Телеком-Сервис (Объединенная Компания Tele2/Altel),2025-10-07,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125276828,Frontend-разработчик,Алматы,Центр подготовки (AIPLUS),2025-10-06,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",700000.0,2025-10-01
126071460,Backend-разработчик (Node.js),Алматы,Аврора Сервис,2025-10-02,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
125098771,Senior Frontend Vuejs developer,Алматы,Bilim Land (Bilim Group),2025-09-09,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",1100000.0,2025-09-01
125205896,Java Developer,Алматы,Bereke Bank,2025-09-11,От 1 года до 3 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-09-01
125248719,Junior Frontend Developer (Angular),Алматы,Andersen,2025-09-11,Нет опыта,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-09-01
125586039,Java-разработчик (Middle),Алматы,"HALYK FINANCE, дочерняя организация АО Народный банк",2025-09-22,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125165362,PHP-разработчик,Алматы,KAZTOUR,2025-09-10,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
126066289,Программист 1С,Алматы,INDUSTRY,2025-10-02,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",500000.0,2025-10-01
125590801,WordPress Developer,Алматы,Netevia,2025-09-22,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",945752.4999999999,2025-09-01
125472213,Финансовый контролер по проектам,Алматы,"AIR ASTANA, АО",2025-09-18,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125088546,Backend-разработчик,Алматы,Публичная Компания «Freedom Finance Global PLC»,2025-09-09,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-09-01
125269570,Java-разработчик,Алматы,Finstar Financial Group,2025-10-06,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",2514160.0,2025-10-01
126117699,Full-Stack AI Engineer,Алматы,Probiz Service,2025-10-03,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",550000.0,2025-10-01
126118873,Backend Developer (Node.js),Алматы,Andersen,2025-10-03,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-10-01
126220623,Программист 1C,Алматы,РТС - Розничная Торговая Сеть,2025-10-07,Более 6 лет,Полная занятость,Полный день,"Программист, разработчик",1150000.0,2025-10-01
126170958,Senior Android Developer,Алматы,Народный банк Казахстана,2025-10-06,От 3 до 6 лет,Полная занятость,Полный день,"Программист, разработчик",,2025-10-01
124094841,PHP-разработчик,Алматы,Zymyran inc,2025-10-08,От 1 года до 3 лет,Полная занятость,Полный день,"Программист, разработчик",600000.0,2025-10-01
126044043,Backend-разработчик (Conversational AI / Voice Bots),Алматы,Prime Source,2025-10-02,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-10-01
124932418,Senior Android-разработчик,Алматы,Ракетная фирма,2025-10-03,От 3 до 6 лет,Полная занятость,Удаленная работа,"Программист, разработчик",,2025-10-01
